Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1204   Time range: 09-Oct-2022 00:00:00.000 - 29-Jun-2023 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 230227_1016 27-Feb-2023 10:16:29 10:18:19 10:25:44    3.314     553.0611510791  n5 n3 n1 n4
 230228_0410 28-Feb-2023 04:10:49 04:11:25 04:12:18    4.931    1662.9325842697  n5 n1 n3 n4
 230228_0652 28-Feb-2023 06:52:39 06:53:52 06:58:59    0.949     182.4330708661  n5 n3 n1 n4
 230228_1612 28-Feb-2023 16:12:19 16:20:59 16:37:14    3.274     446.8488294314  n5 n3 n1 n4
 230228_1739 28-Feb-2023 17:39:18 17:48:57 18:15:53  362.470   70757.6444849590  n5 n3 n1 n4
 230228_1832 28-Feb-2023 18:32:47 18:33:07 18:33:20    1.295     224.5151515152  n5 n1 n3 n4
 230228_2226 28-Feb-2023 22:26:39 22:27:49 22:41:12    1.544     200.2350917431  n5 n4 n3 n1
 230301_0128  1-Mar-2023 01:28:59 01:38:24 01:51:55    2.945     269.0501453488  n5 n3 n1 n4
 230301_0310  1-Mar-2023 03:10:42 03:18:49 03:31:07    1.638     191.1477551020  n5 n3 n1 n4
 230301_0403  1-Mar-2023 04:03:17 04:03:39 04:03:56    3.441    1320.1794871795  n5 n1 n3 n4
 230301_0614  1-Mar-2023 06:14:16 06:14:16 06:15:26    0.874     125.7285714286  n5 n1 n3 n4
 230301_0627  1-Mar-2023 06:27:10 06:28:12 06:52:42    2.800     428.6063968668  n5 n3 n1 n4
 230302_0443  2-Mar-2023 04:43:03 04:48:50 04:54:56   32.599   11111.0841514727  n5 n3 n1 n4
 230302_0801  2-Mar-2023 08:01:14 08:02:46 08:03:17    5.584    1136.4308943089  n5 n3 n1 n4
 230302_1141  2-Mar-2023 11:41:56 11:42:57 11:45:33    1.625     168.6912442396  n5 n1 n3 n4
 230302_1246  2-Mar-2023 12:46:31 12:46:51 12:48:50    1.775     287.2374100719  n5 n3 n1 n4
 230302_1616  2-Mar-2023 16:16:30 16:16:55 16:19:22    1.277     220.5406976744  n5 n1 n3 n0
 230303_1032  3-Mar-2023 10:32:33 10:33:10 11:15:54   30.357    1402.4782775855  n5 n4 n2 n3
 230303_1429  3-Mar-2023 14:29:31 14:31:17 14:31:58    1.598     176.2721088435  n5 n1 n3 n0
 230303_1517  3-Mar-2023 15:17:55 15:18:11 15:18:40    0.137      24.9777777778  n5 n1 n3 n4
 230303_1749  3-Mar-2023 17:49:43 17:51:38 17:52:18  916.296  653976.0516129032  n5 n1 n3 n4
 230303_1828  3-Mar-2023 18:28:02 18:46:56 18:58:53    2.936     453.4964883847  n5 n3 n1 n4
 230303_1901  3-Mar-2023 19:01:53 19:04:21 19:05:55    1.320     293.8388429752  n5 n3 n1 n4
 230303_2319  3-Mar-2023 23:19:19 23:19:36 23:19:36    0.436     105.6250000000  n5 n4 n2 n1
 230304_0226  4-Mar-2023 02:26:48 02:27:06 02:27:30    0.702     465.1904761905  n5 n4 n2 n3
 230304_0708  4-Mar-2023 07:08:47 07:09:28 07:13:27   14.793    3342.5321428571  n5 n1 n3 n4
 230304_0722  4-Mar-2023 07:22:40 07:24:35 07:28:49    4.265     303.7642276423  n5 n3 n1 n4
 230304_1159  4-Mar-2023 11:59:05 11:59:30 12:00:48    1.554     168.7156862745  n5 n4 n2 n3
 230304_1336  4-Mar-2023 13:36:06 13:39:28 13:49:19   10.073    2171.9848675914  n5 n4 n2 n3
 230304_1504  4-Mar-2023 15:04:10 15:41:10 16:03:03  109.088   18553.3371072743  n1 n3 n0 n5
 230304_1639  4-Mar-2023 16:39:18 17:13:38 17:13:38    0.968     127.9902912621  n5 n3 n1 n0
 230304_1955  4-Mar-2023 19:55:32 19:56:12 19:57:14    0.516     104.9411764706  n5 n1 n3 n4
 230304_2026  4-Mar-2023 20:26:35 20:27:53 20:28:18    4.689     589.0000000000  n5 n3 n1 n4
 230304_2204  4-Mar-2023 22:04:54 22:05:57 22:07:58    2.125    1201.0655737705  n5 n1 n3 n0
 230305_0246  5-Mar-2023 02:46:26 02:48:30 03:06:24   40.377    6991.4632721202  n5 n3 n1 n4
 230305_0346  5-Mar-2023 03:46:53 03:52:08 03:59:26    6.194     284.6976127321  n5 n1 n3 n4
 230305_1327  5-Mar-2023 13:27:52 13:28:33 14:00:03    4.548     721.5271879855  n5 n1 n3 n0
 230305_1629  5-Mar-2023 16:29:18 16:38:56 16:58:11    6.192     274.7928447778  n5 n1 n3 n0
 230305_2129  5-Mar-2023 21:29:49 21:33:56 21:50:56  338.104   61545.9336492891  n5 n3 n1 n0
 230306_0213  6-Mar-2023 02:13:32 02:24:19 02:54:34  287.579   54101.5467099919  n0 n1 n3 n5
 230306_0342  6-Mar-2023 03:42:55 03:57:48 04:01:25    0.682     136.2810810811  n5 n3 n1 n0
 230306_0857  6-Mar-2023 08:57:51 08:58:16 08:59:17    1.312     243.1860465116  n5 n1 n3 n0
 230306_0902  6-Mar-2023 09:02:42 09:09:44 09:14:51   30.894    3738.5349794239  n5 n1 n3 n4
 230306_1017  6-Mar-2023 10:17:39 10:18:28 10:19:26    0.933     194.4056603774  n5 n3 n1 n0
 230306_1027  6-Mar-2023 10:27:25 10:28:59 10:31:14    1.872     229.7772925764  n5 n3 n1 n0
 230306_1212  6-Mar-2023 12:12:49 12:16:14 12:17:24    0.823     103.8905109489  n5 n1 n3 n4
 230306_1436  6-Mar-2023 14:36:36 14:41:47 14:45:53    2.399     298.3482944345  n5 n4 n2 n1
 230306_1458  6-Mar-2023 14:58:14 14:59:11 15:01:31    6.044     460.1573604061  n1 n3 n0 n5
 230306_1746  6-Mar-2023 17:46:45 17:54:07 18:03:04    0.813     121.0347293156  n5 n4 n3 n1
 230307_0230  7-Mar-2023 02:30:24 02:32:47 02:37:09    0.919     138.3793103448  n5 n4 n2 n3
 230307_0401  7-Mar-2023 04:01:21 04:02:16 04:06:17   16.222    2585.8885135135  n5 n1 n3 n0
 230307_0816  7-Mar-2023 08:16:44 08:17:13 08:20:25    2.950     229.5837104072  n5 n3 n1 n4
 230307_1743  7-Mar-2023 17:43:48 17:44:24 17:45:42    0.841     153.1826086957  n5 n3 n1 n0
 230307_1759  7-Mar-2023 17:59:17 17:59:50 18:00:23    2.595     354.5909090909  n5 n3 n1 n0
 230308_0957  8-Mar-2023 09:57:45 10:02:32 10:21:51   18.021    1343.9370677732  n5 n3 n1 n0
 230308_2239  8-Mar-2023 22:39:21 22:42:04 22:49:59   34.671    8771.0862068966  n5 n3 n1 n0
 230309_2019  9-Mar-2023 20:19:20 20:21:31 20:29:47    4.027     390.1706539075  n5 n3 n1 n4
 230311_0059 11-Mar-2023 00:59:16 01:01:19 01:05:08    3.611     258.6619318182  n5 n3 n1 n0
 230312_0606 12-Mar-2023 06:06:51 06:07:17 06:07:27   11.630    3193.4444444444  n5 n3 n1 n4
 230317_0621 17-Mar-2023 06:21:53 06:23:07 06:31:43    3.882     417.6796610169  n3 n1 n0 n5
 230317_1338 17-Mar-2023 13:38:36 13:48:39 13:53:13    0.525      76.6453819840  n5 n4 n2 n1
 230318_0711 18-Mar-2023 07:11:38 07:13:03 07:17:50   21.559    6637.2311827957  n5 n1 n3 n4
 230319_0118 19-Mar-2023 01:18:14 01:18:24 01:18:29    3.434    1899.8666666667  n5 n1 n3 n4
 230319_0214 19-Mar-2023 02:14:24 02:14:54 02:15:48   29.302    5933.7831325301  n5 n1 n3 n4
 230319_0355 19-Mar-2023 03:55:10 03:55:45 03:56:42   10.288    2530.1304347826  n5 n1 n3 n4
 230319_1806 19-Mar-2023 18:06:04 18:07:49 18:10:21   32.243    7468.8677042802  n5 n1 n3 n4
 230320_0103 20-Mar-2023 01:03:47 01:06:43 01:15:48    6.476     544.0651872399  n5 n1 n3 n4
 230320_0156 20-Mar-2023 01:56:38 01:57:59 02:02:18    0.401      51.0705882353  n5 n4 n1 n3
 230320_0212 20-Mar-2023 02:12:11 02:12:48 02:13:50    1.112     121.8367346939  n5 n1 n3 n0
 230320_0714 20-Mar-2023 07:14:25 07:15:27 07:23:30    0.940     151.8550458716  n5 n1 n3 n4
 230321_2356 21-Mar-2023 23:56:01 23:56:37 23:57:06    2.199     203.1060606061  n5 n4 n1 n3
 230326_0402 26-Mar-2023 04:02:32 04:03:09 04:04:23    2.180     332.7207207207  n5 n1 n3 n0
 230326_1452 26-Mar-2023 14:52:13 14:53:39 14:57:41    1.543     199.2560975610  n5 n3 n1 n4
 230326_1702 26-Mar-2023 17:02:24 17:03:13 17:08:00    3.465     357.8839285714  n5 n1 n3 n4
 230329_0028 29-Mar-2023 00:28:30 00:28:39 00:29:10    1.042     842.8000000000  n3 n1 n5 n0
 230329_0333 29-Mar-2023 03:33:19 03:37:49 03:49:58    0.993     140.5075075075  n3 n1 n0 n5
 230329_1403 29-Mar-2023 14:03:51 14:04:03 14:11:38    8.048     746.9036402570  n5 n4 n2 n3
 230329_1612 29-Mar-2023 16:12:00 16:22:35 16:34:11    2.224     256.6468820436  n5 n3 n1 n0
 230329_2339 29-Mar-2023 23:39:42 23:40:04 23:40:27    3.274    1911.9347826087  n5 n3 n1 n4
 230329_2342 29-Mar-2023 23:42:27 23:44:51 23:59:35    9.665    1913.8404669261  n5 n1 n3 n4
 230330_0744 30-Mar-2023 07:44:33 07:44:37 07:59:09    3.124     166.6100342075  n5 n3 n1 n0
 230331_0908 31-Mar-2023 09:08:15 09:08:19 09:12:00    1.451     156.6088888889  n5 n3 n1 n0
 230331_2048 31-Mar-2023 20:48:08 20:52:24 20:54:22   12.251    1492.0000000000  n5 n4 n2 n1
 230401_0308  1-Apr-2023 03:08:24 03:10:47 03:14:25    0.589      96.0666666667  n5 n4 n2 n1
 230402_2310  2-Apr-2023 23:10:31 23:11:49 23:16:52    3.452     285.5643044619  n1 n3 n0 n5
 230404_0309  4-Apr-2023 03:09:00 03:09:00 03:10:18    9.745    1163.5000000000  n5 n4 n2 n3
 230405_1748  5-Apr-2023 17:48:05 17:48:46 17:50:08    1.390     231.3414634146  n1 n3 n0 n5
 230406_0118  6-Apr-2023 01:18:47 01:19:24 01:23:09    2.093     203.4618320611  n5 n3 n1 n4
 230406_0557  6-Apr-2023 05:57:08 05:57:12 06:01:06    1.696     135.1680672269  n5 n1 n3 n4
 230406_0613  6-Apr-2023 06:13:40 06:15:59 06:30:27    3.127     229.5942460317  n0 n1 n3 n5
 230407_2019  7-Apr-2023 20:19:35 20:20:04 20:21:42    3.563     334.0708661417  n1 n3 n0 n5
 230407_2038  7-Apr-2023 20:38:26 20:40:12 20:42:23    2.769     290.9243697479  n5 n1 n3 n0
 230407_2329  7-Apr-2023 23:29:21 23:33:06 23:47:21   10.595    2005.7250000000  n1 n3 n0 n5
 230408_0441  8-Apr-2023 04:41:07 04:42:29 04:42:37    1.283     229.2000000000  n5 n4 n2 n3
 230409_0556  9-Apr-2023 05:56:57 05:59:08 06:07:44    8.522     930.1931993818  n5 n4 n2 n3
 230409_1450  9-Apr-2023 14:50:22 14:50:55 14:54:08    1.014     163.4444444444  n5 n4 n2 n3
 230409_1507  9-Apr-2023 15:07:17 15:07:42 15:09:11    2.700    1319.3565217391  n5 n3 n1 n0
 230409_1635  9-Apr-2023 16:35:04 16:35:53 16:36:14    1.141     166.5428571429  n1 n3 n0 n5
 230409_1818  9-Apr-2023 18:18:13 18:20:24 18:29:45    1.964     274.7644508671  n5 n3 n1 n0
 230409_1837  9-Apr-2023 18:37:16 18:37:32 18:40:00    0.778     151.4024390244  n5 n4 n2 n3
 230409_2110  9-Apr-2023 21:10:45 21:12:52 21:15:08    0.635     116.0343511450  n5 n3 n1 n4
 230410_0513 10-Apr-2023 05:13:39 05:16:27 05:36:30  194.606   27449.2312180890  n1 n3 n0 n5
 230410_1127 10-Apr-2023 11:27:54 11:28:17 11:28:37    2.038    1480.8139534884  n5 n1 n3 n0
 230410_1348 10-Apr-2023 13:48:13 13:49:07 13:49:14   10.232    2946.2295081967  n5 n4 n2 n3
 230410_2232 10-Apr-2023 22:32:22 22:32:30 22:33:07    1.634     275.5111111111  n5 n4 n2 n3
 230411_0305 11-Apr-2023 03:05:58 03:06:35 03:08:46    2.439     271.4761904762  n5 n4 n2 n3
 230411_1007 11-Apr-2023 10:07:47 10:15:53 10:22:26   30.064    4039.3879408419  n5 n1 n3 n0
 230411_1436 11-Apr-2023 14:36:55 14:37:20 14:39:59    1.405     226.2119565217  n5 n3 n1 n0
 230411_2237 11-Apr-2023 22:37:07 22:39:14 22:51:52   11.514     451.3039548023  n1 n3 n0 n5
 230412_1542 12-Apr-2023 15:42:27 15:43:32 15:45:11    6.120     544.9695121951  n5 n4 n2 n3
 230412_2331 12-Apr-2023 23:31:10 23:32:44 23:36:50    3.971     347.4882352941  n5 n4 n2 n1
 230413_0118 13-Apr-2023 01:18:32 01:21:29 01:22:01    0.807     123.9617224880  n5 n3 n1 n4
 230413_0756 13-Apr-2023 07:56:59 07:58:49 08:00:56    8.690     565.5168067227  n5 n3 n1 n0
 230413_0817 13-Apr-2023 08:17:07 08:17:52 08:20:40    1.452     179.2582159624  n5 n4 n2 n3
 230413_1038 13-Apr-2023 10:38:45 10:40:07 11:06:16   16.265    1510.0563636364  n5 n4 n2 n1
 230414_1049 14-Apr-2023 10:49:58 10:51:16 10:53:31    3.247     340.9436619718  n1 n3 n0 n5
 230414_1058 14-Apr-2023 10:58:46 10:59:11 11:01:14    0.941     181.8503401361  n1 n3 n5 n0
 230414_1251 14-Apr-2023 12:51:41 12:53:03 12:53:11    6.331     549.0222222222  n5 n4 n2 n3
 230414_1344 14-Apr-2023 13:44:23 13:44:36 13:45:13    0.772     146.0204081633  n5 n1 n3 n0
 230414_1651 14-Apr-2023 16:51:39 16:52:36 17:01:29    2.810     220.4254237288  n5 n1 n3 n0
 230414_1711 14-Apr-2023 17:11:19 17:12:00 17:13:30    2.430     304.2595419847  n1 n3 n0 n5
 230414_1856 14-Apr-2023 18:56:23 18:58:09 19:00:08    1.323     244.8888888889  n5 n3 n1 n4
 230414_1953 14-Apr-2023 19:53:45 19:54:14 19:56:41    1.102     139.7159090909  n5 n4 n2 n1
 230414_2324 14-Apr-2023 23:24:48 23:27:16 23:34:50   65.770    9021.1791044776  n0 n1 n3 n6
 230415_0302 15-Apr-2023 03:02:37 03:03:14 03:04:26   14.799    2254.5688073394  n5 n1 n3 n4
 230415_0521 15-Apr-2023 05:21:18 05:22:11 05:25:11    7.041    1636.4935622318  n5 n4 n2 n1
 230415_0715 15-Apr-2023 07:15:34 07:16:19 07:17:12    1.492     223.4285714286  n5 n3 n1 n0
 230415_0845 15-Apr-2023 08:45:06 08:49:08 08:57:03    4.793     438.1073919107  n1 n3 n0 n5
 230415_0905 15-Apr-2023 09:05:19 09:05:39 09:06:49    1.498     205.0888888889  n0 n1 n3 n5
 230415_0907 15-Apr-2023 09:07:17 09:13:47 09:18:25   20.378     698.8802395210  n5 n1 n3 n0
 230415_1716 15-Apr-2023 17:16:46 17:17:23 17:24:00    2.571     186.7396313364  n5 n4 n2 n3
 230417_0412 17-Apr-2023 04:12:10 04:12:35 04:14:54    0.705     122.5365853659  n5 n4 n2 n3
 230417_0629 17-Apr-2023 06:29:59 06:32:52 06:35:55    7.277     871.7752808989  n5 n4 n1 n3
 230417_0834 17-Apr-2023 08:34:57 08:35:59 08:38:01    1.246     229.9891304348  n1 n3 n0 n5
 230417_1427 17-Apr-2023 14:27:58 14:29:03 14:34:11    5.538     436.0965147453  n5 n1 n3 n4
 230418_0528 18-Apr-2023 05:28:19 05:28:57 05:30:06    8.647    1844.5327102804  n5 n4 n2 n3
 230418_1431 18-Apr-2023 14:31:18 14:32:28 14:35:08    0.917     197.2314410480  n5 n3 n1 n0
 230419_0426 19-Apr-2023 04:26:05 04:26:30 04:28:45    1.383     152.5187500000  n5 n4 n2 n1
 230419_0823 19-Apr-2023 08:23:04 08:24:18 08:26:41    1.208     159.4654377880  n5 n1 n3 n4
 230419_0828 19-Apr-2023 08:28:40 08:31:49 08:31:57    1.060     162.0710659898  n5 n4 n2 n1
 230420_0114 20-Apr-2023 01:14:20 01:14:57 01:18:02    1.269     196.8416289593  n5 n3 n1 n0
 230420_0308 20-Apr-2023 03:08:12 03:09:33 03:10:51    1.749     304.2437500000  n1 n3 n5 n0
 230420_0740 20-Apr-2023 07:40:41 07:41:38 07:43:33    1.128     214.2848837209  n3 n1 n5 n0
 230420_0919 20-Apr-2023 09:19:12 09:20:17 09:24:27    2.342     273.3904761905  n1 n3 n5 n0
 230420_1051 20-Apr-2023 10:51:42 10:53:00 10:53:57    1.067     213.4666666667  n3 n1 n5 n0
 230421_1810 21-Apr-2023 18:10:21 18:19:46 18:46:52    1.202     212.2875399361  n5 n3 n1 n4
 230423_0638 23-Apr-2023 06:38:41 06:39:09 06:40:45    7.583    1953.5967741935  n5 n4 n2 n3
 230423_2310 23-Apr-2023 23:10:08 23:15:06 23:17:29    8.480    6765.9477272727  n5 n4 n2 n1
 230424_0054 24-Apr-2023 00:54:53 00:59:19 00:59:48   13.647    6702.6360544218  n5 n4 n2 n3
 230424_1303 24-Apr-2023 13:03:42 13:04:23 13:07:48    1.237     202.4715447154  n3 n1 n0 n5
 230427_0002 27-Apr-2023 00:02:34 00:03:31 00:04:53    2.204     294.3525179856  n5 n4 n2 n1
 230427_1111 27-Apr-2023 11:11:47 11:12:52 11:23:06   87.735   11915.0765832106  n5 n1 n3 n4
 230427_2323 27-Apr-2023 23:23:04 23:23:12 23:27:10    1.299     118.5000000000  n5 n1 n3 n4
 230428_0057 28-Apr-2023 00:57:49 01:18:30 01:33:56    3.754     313.1361329026  n5 n1 n3 n4
 230428_0241 28-Apr-2023 02:41:17 02:41:42 02:43:24    0.834     153.6141732283  n5 n1 n3 n4
 230428_1548 28-Apr-2023 15:48:59 15:51:02 15:53:54    1.125     118.8169491525  n5 n1 n3 n4
 230428_1816 28-Apr-2023 18:16:04 18:18:03 18:19:08    1.239     191.2065217391  n5 n1 n3 n4
 230428_2019 28-Apr-2023 20:19:17 20:20:02 20:21:37    0.998     213.0287769784  n5 n1 n3 n4
 230428_2115 28-Apr-2023 21:15:52 21:20:26 21:57:22    1.630     183.7349397590  n5 n4 n2 n1
 230428_2325 28-Apr-2023 23:25:21 23:28:38 23:36:33    1.855     240.8482142857  n5 n1 n3 n4
 230429_0354 29-Apr-2023 03:54:44 03:55:34 04:01:55    0.931     160.6232558140  n5 n1 n3 n4
 230429_0837 29-Apr-2023 08:37:22 08:38:03 08:41:57    2.637     286.8905109489  n5 n1 n3 n4
 230429_1007 29-Apr-2023 10:07:21 10:10:25 10:28:06   13.510     914.9935742972  n5 n1 n3 n4
 230429_1321 29-Apr-2023 13:21:31 13:22:41 13:25:49    4.504     322.2790697674  n5 n1 n3 n4
 230429_1350 29-Apr-2023 13:50:59 13:53:18 14:04:17    1.506     222.8635794743  n5 n1 n3 n4
 230429_2300 29-Apr-2023 23:00:28 23:01:20 23:04:21    5.386    1939.2532188841  n5 n1 n3 n4
 230430_0215 30-Apr-2023 02:15:37 02:16:50 02:19:06    1.273     172.3205741627  n5 n1 n3 n4
 230430_0841 30-Apr-2023 08:41:53 08:47:53 09:01:28    7.155    1175.0876595745  n5 n1 n3 n4
 230430_2011 30-Apr-2023 20:11:37 20:11:54 20:12:02    5.348    1233.8400000000  n5 n3 n1 n4
 230430_2046 30-Apr-2023 20:46:10 20:46:18 20:47:03    0.077      13.0000000000  n5 n3 n1 n4
 230430_2128 30-Apr-2023 21:28:05 21:29:35 21:31:59    1.105     139.1845493562  n5 n1 n3 n4
 230501_0659  1-May-2023 06:59:48 07:02:44 07:13:55    2.839     268.8207547170  n5 n1 n3 n4
 230501_1157  1-May-2023 11:57:23 11:58:41 11:59:39    1.265     152.4370370370  n5 n1 n3 n4
 230501_1427  1-May-2023 14:27:37 14:28:59 14:32:03    6.843    1291.2932330827  n5 n1 n3 n4
 230501_1903  1-May-2023 19:03:37 19:03:49 19:04:18    1.102     250.0731707317  n5 n4 n2 n1
 230501_2208  1-May-2023 22:08:22 22:10:25 22:12:19    2.424     248.7857142857  n5 n1 n3 n4
 230501_2217  1-May-2023 22:17:51 22:24:24 22:39:46    2.134     253.5323193916  n5 n1 n3 n4
 230502_0439  2-May-2023 04:39:22 04:40:12 04:42:31    3.817     406.8617021277  n5 n1 n3 n4
 230502_0602  2-May-2023 06:02:23 06:03:12 06:04:34    1.247     136.2671755725  n5 n3 n1 n4
 230502_1731  2-May-2023 17:31:01 17:32:56 17:33:37    1.422     190.2051282051  n5 n4 n2 n1
 230502_1856  2-May-2023 18:56:50 18:57:31 18:58:12    2.331     242.6829268293  n5 n1 n3 n4
 230503_0443  3-May-2023 04:43:45 04:44:30 04:46:09    4.307     319.2447552448  n5 n4 n2 n1
 230503_0448  3-May-2023 04:48:48 04:49:25 04:50:14    1.843     256.9186046512  n5 n4 n2 n1
 230503_0456  3-May-2023 04:56:19 04:59:19 05:06:13    1.187     133.0673400673  n5 n1 n3 n4
 230503_0726  3-May-2023 07:26:02 07:31:05 07:40:42   15.529     687.0590238365  n5 n4 n2 n1
 230503_0746  3-May-2023 07:46:43 07:50:16 07:53:04    0.459      90.1968503937  n5 n4 n2 n1
 230503_0905  3-May-2023 09:05:22 09:09:03 09:09:07    0.353      47.1333333333  n5 n4 n2 n1
 230503_0925  3-May-2023 09:25:25 09:26:36 09:42:59  331.469   45811.7416904084  n5 n4 n2 n1
 230503_1033  3-May-2023 10:33:42 10:33:50 10:36:14    1.333     143.6250000000  n5 n3 n1 n4
 230503_1036  3-May-2023 10:36:55 10:44:53 10:45:24  592.225   59298.7151277014  n5 n4 n2 n1
 230503_1209  3-May-2023 12:09:13 12:10:55 12:12:54    2.046     209.8054298643  n5 n3 n1 n0
 230503_1345  3-May-2023 13:45:23 13:49:05 13:55:29   96.625   19658.6639209226  n5 n1 n3 n4
 230503_1843  3-May-2023 18:43:19 18:43:44 18:44:13    0.972     119.3584905660  n5 n4 n1 n3
 230504_0056  4-May-2023 00:56:42 00:57:03 00:57:39    1.203     166.6315789474  n5 n4 n2 n1
 230504_0252  4-May-2023 02:52:45 02:54:00 02:54:29    4.455     896.5000000000  n5 n4 n2 n1
 230504_0808  4-May-2023 08:08:52 08:11:11 08:12:04    2.086     240.5129533679  n5 n3 n1 n0
 230504_0844  4-May-2023 08:44:54 08:45:07 08:52:58   38.589    5402.1407867495  n5 n3 n1 n4
 230504_0911  4-May-2023 09:11:10 09:11:26 09:40:52    1.275     208.0157126824  n5 n4 n2 n1
 230504_1053  4-May-2023 10:53:54 10:54:27 10:55:00    1.435     223.7424242424  n5 n4 n2 n1
 230504_1056  4-May-2023 10:56:17 10:57:07 10:58:20    1.157     199.8943089431  n5 n4 n2 n1
 230504_1826  4-May-2023 18:26:54 18:46:09 18:50:11    1.675     191.0479599141  n5 n4 n2 n1
 230505_0524  5-May-2023 05:24:17 05:25:26 05:26:32    0.470      51.5629629630  n5 n1 n3 n4
 230505_0528  5-May-2023 05:28:10 05:33:22 05:37:56    1.686     175.7474402730  n5 n4 n1 n3
 230505_0659  5-May-2023 06:59:02 07:01:30 07:07:34    6.063     505.6523437500  n5 n1 n3 n4
 230505_0717  5-May-2023 07:17:28 07:53:47 07:58:34   16.451    1780.8755068938  n5 n1 n3 n4
 230505_0856  5-May-2023 08:56:33 09:11:01 09:13:29    0.602     114.1122047244  n5 n4 n1 n3
 230505_1536  5-May-2023 15:36:13 15:39:13 15:53:50    6.000     591.9460737938  n5 n1 n3 n4
 230506_0036  6-May-2023 00:36:48 00:39:11 01:22:57    7.802     355.2264355363  n5 n4 n1 n3
 230506_0350  6-May-2023 03:50:00 03:55:24 03:56:45    0.571      87.5665024631  n5 n4 n2 n1
 230506_0358  6-May-2023 03:58:03 04:07:04 04:14:35    0.671     114.9596367306  n5 n4 n2 n1
 230506_0723  6-May-2023 07:23:40 07:24:01 07:26:24    2.218     324.4207317073  n5 n1 n3 n4
 230506_2149  6-May-2023 21:49:45 21:52:16 21:58:49    3.473     348.9577981651  n5 n4 n1 n3
 230507_2220  7-May-2023 22:20:04 22:20:28 23:21:59    7.560     804.3507402423  n5 n3 n1 n4
 230508_0008  8-May-2023 00:08:00 00:27:31 00:44:43    0.626      87.5049909256  n5 n4 n2 n1
 230508_0220  8-May-2023 02:20:38 02:22:04 02:24:57   10.087     591.1279069767  n5 n1 n3 n4
 230508_0642  8-May-2023 06:42:14 06:42:47 06:48:35    3.655     335.4015748031  n5 n4 n2 n1
 230508_0822  8-May-2023 08:22:40 08:23:48 08:28:18   25.542    4485.6568047337  n5 n4 n1 n3
 230508_0829  8-May-2023 08:29:18 08:37:33 08:40:46    4.496     558.1787790698  n5 n1 n3 n4
 230508_0954  8-May-2023 09:54:43 09:58:04 10:02:34    3.318     408.1783439490  n5 n4 n1 n3
 230508_1154  8-May-2023 11:54:15 11:54:27 11:54:43    1.441     322.5862068966  n5 n3 n1 n4
 230508_1320  8-May-2023 13:20:48 13:21:17 13:22:06    2.616     329.3076923077  n5 n1 n3 n4
 230508_1416  8-May-2023 14:16:55 14:18:42 14:22:12   40.695   10305.0757097792  n5 n4 n2 n1
 230508_1601  8-May-2023 16:01:14 16:04:02 16:08:02    3.355     461.3823529412  n5 n4 n1 n3
 230508_2040  8-May-2023 20:40:07 20:47:09 21:05:23    0.968     149.3667546174  n5 n4 n1 n3
 230508_2119  8-May-2023 21:19:59 21:21:54 21:22:48    2.040    1303.5088757396  n5 n1 n3 n4
 230509_0148  9-May-2023 01:48:14 01:48:35 01:49:24    2.290     363.1571428571  n5 n4 n1 n3
 230509_0251  9-May-2023 02:51:44 02:54:44 02:57:36    0.812     104.7698863636  n5 n1 n3 n4
 230509_0347  9-May-2023 03:47:22 03:52:07 03:53:24  470.421  141862.2872928177  n5 n3 n1 n4
 230509_0611  9-May-2023 06:11:42 06:11:46 06:29:32   24.769    2109.2981308411  n5 n4 n2 n1
 230509_0803  9-May-2023 08:03:54 08:09:54 08:19:19    2.534     305.4211663067  n5 n1 n3 n4
 230509_1005  9-May-2023 10:05:58 10:12:43 10:13:28   14.577    1669.8492239468  n5 n3 n1 n4
 230509_1116  9-May-2023 11:16:03 11:16:44 11:20:49   11.710     888.1533101045  n5 n4 n1 n3
 230509_1400  9-May-2023 14:00:26 14:01:38 14:06:27    9.303    3712.6481994460  n5 n4 n2 n1
 230509_1433  9-May-2023 14:33:40 14:35:06 14:48:38    3.448     435.6454849498  n5 n1 n3 n4
 230509_1842  9-May-2023 18:42:36 18:42:56 19:14:12   68.024   17740.5421940928  n5 n3 n1 n4
 230509_1924  9-May-2023 19:24:54 19:25:06 19:38:04    1.106     128.0379266751  n5 n1 n3 n4
 230509_2033  9-May-2023 20:33:18 20:47:33 21:14:20  214.702   32738.6287571080  n5 n1 n3 n4
 230510_0141 10-May-2023 01:41:32 01:41:52 01:42:58    1.317     221.0465116279  n5 n1 n3 n4
 230510_0310 10-May-2023 03:10:45 03:10:52 03:11:38    4.579    2270.5849056604  n5 n1 n3 n4
 230510_1418 10-May-2023 14:18:00 14:19:01 14:37:19   55.094    3038.4270923210  n5 n1 n3 n4
 230510_1839 10-May-2023 18:39:18 18:39:50 18:40:27    2.434     275.8142857143  n5 n4 n2 n1
 230510_1926 10-May-2023 19:26:41 19:26:57 19:27:26    1.688     264.5333333333  n5 n3 n1 n4
 230510_2211 10-May-2023 22:11:58 22:12:39 22:19:24    1.886     226.0426008969  n5 n1 n3 n4
 230511_0049 11-May-2023 00:49:40 00:50:09 00:51:18    1.024     109.1836734694  n5 n3 n1 n4
