Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1201   Time range: 06-Jul-2012 00:00:00.000 - 13-Jan-2014 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 121007_2024  7-Oct-2012 20:24:17 20:25:31 20:29:00    8.754    1137.2756183746  n5 n4 n2 n3
 121008_1109  8-Oct-2012 11:09:02 11:15:02 11:33:12  182.105    7997.4413793103  n0 n1 n3 n5
 121008_1353  8-Oct-2012 13:53:25 13:54:18 13:55:48    7.314     983.1188811189  n5 n1 n3 n0
 121009_1518  9-Oct-2012 15:18:31 15:20:10 15:27:03    8.043    1030.6328125000  n5 n1 n3 n4
 121009_2149  9-Oct-2012 21:49:07 21:49:58 21:55:14    0.870     203.1662125341  n5 n4 n2 n3
 121009_2215  9-Oct-2012 22:15:30 22:17:13 22:24:15    1.625     257.0916030534  n5 n4 n2 n3
 121009_2325  9-Oct-2012 23:25:01 23:30:16 23:40:55   86.994    4666.2547169811  n0 n1 n3 n6
 121010_0141 10-Oct-2012 01:41:31 01:41:55 01:45:40    1.856     273.5080000000  n5 n4 n2 n3
 121010_0306 10-Oct-2012 03:06:50 03:07:51 03:14:00    4.978     427.9813953488  n1 n3 n0 n5
 121010_0453 10-Oct-2012 04:53:14 04:55:08 04:57:38    9.683    4786.0452830189  n5 n4 n2 n1
 121010_1059 10-Oct-2012 10:59:51 11:00:28 11:00:41    2.656     450.9387755102  n5 n4 n2 n3
 121010_1852 10-Oct-2012 18:52:15 18:52:54 18:53:12    2.346     906.6140350877  n0 n1 n3 n6
 121010_2143 10-Oct-2012 21:43:08 21:43:21 21:45:33    4.084    1305.9034482759  n1 n3 n0 n5
 121011_0801 11-Oct-2012 08:01:22 08:01:30 08:01:34    1.950     553.2500000000  n5 n1 n3 n4
 121014_0219 14-Oct-2012 02:19:52 02:22:27 02:34:00    2.735     384.7900943396  n0 n1 n3 n6
 121015_0328 15-Oct-2012 03:28:49 03:29:54 03:33:52   11.938    1394.2112211221  n5 n1 n3 n4
 121015_0418 15-Oct-2012 04:18:10 04:19:32 04:22:08   16.334    2490.1806722689  n5 n1 n3 n4
 121016_0651 16-Oct-2012 06:51:18 06:52:11 06:54:26    2.400     330.7872340426  n5 n3 n1 n4
 121016_1617 16-Oct-2012 16:17:18 16:21:08 16:31:43    2.691     325.5694444444  n5 n3 n1 n4
 121017_0754 17-Oct-2012 07:54:19 07:55:40 08:14:06   58.116   10242.2097725358  n5 n1 n3 n4
 121017_1428 17-Oct-2012 14:28:49 14:29:59 14:36:44    3.745     420.8800000000  n5 n4 n3 n1
 121019_0512 19-Oct-2012 05:12:14 05:12:51 05:17:46    3.163     341.1867469880  n5 n3 n1 n4
 121019_2050 19-Oct-2012 20:50:08 20:51:30 20:54:38   23.432    1771.6111111111  n5 n3 n1 n0
 121020_1726 20-Oct-2012 17:26:19 17:27:54 17:33:42    2.260     386.5158371041  n1 n3 n0 n5
 121021_0256 21-Oct-2012 02:56:30 02:58:00 03:15:49   17.872    1669.3796376186  n1 n3 n5 n0
 121021_2009 21-Oct-2012 20:09:14 20:09:22 20:18:44    8.486     770.5940246046  n5 n4 n2 n1
 121022_0138 22-Oct-2012 01:38:39 01:38:47 01:40:00    7.075     834.5121951220  n5 n1 n3 n0
 121022_1606 22-Oct-2012 16:06:55 16:07:07 16:14:13    1.201     182.6872146119  n5 n4 n2 n3
 121022_1841 22-Oct-2012 18:41:06 18:47:41 18:59:20  519.943  173936.4391582800  n5 n3 n1 n0
 121023_0314 23-Oct-2012 03:14:26 03:16:21 03:22:49  829.415  477865.3518886680  n5 n4 n1 n3
 121031_1137 31-Oct-2012 11:37:15 11:38:13 11:40:16    3.728     430.2166666667  n5 n1 n3 n0
 121105_1833  5-Nov-2012 18:33:14 18:33:47 18:42:56    3.221     400.5378006873  n5 n1 n3 n4
 121108_0211  8-Nov-2012 02:11:03 02:19:39 03:00:15   65.908    5910.8211382114  n5 n3 n1 n0
 121111_0216 11-Nov-2012 02:16:48 02:21:39 02:37:41   15.909    1465.2601755786  n5 n1 n3 n0
 121112_1019 12-Nov-2012 10:19:32 10:19:51 10:22:35    5.562    2252.6120218579  n5 n1 n3 n4
 121113_0019 13-Nov-2012 00:19:13 00:19:46 00:23:27   20.481    6140.7747035573  n5 n3 n1 n0
 121113_0200 13-Nov-2012 02:00:51 02:02:47 02:10:18  557.865  165158.8289241623  n1 n3 n0 n5
 121113_0654 13-Nov-2012 06:54:31 06:55:24 06:58:20    3.905     513.0524017467  n5 n3 n4 n1
 121113_0805 13-Nov-2012 08:05:02 08:05:32 08:07:03   34.950    7922.0250000000  n1 n3 n0 n5
 121113_1009 13-Nov-2012 10:09:10 10:09:15 10:12:23    4.660     498.0880829016  n5 n4 n2 n3
 121113_2051 13-Nov-2012 20:51:41 20:54:00 21:04:18  265.901   41860.8903566711  n0 n1 n3 n6
 121115_0430 15-Nov-2012 04:30:00 04:30:02 04:39:45    9.981    3558.8529914530  n5 n1 n3 n4
 121116_1536 16-Nov-2012 15:36:21 15:37:43 15:41:36   10.350     929.2000000000  n0 n1 n3 n5
 121118_0402 18-Nov-2012 04:02:56 04:03:05 04:12:50   12.224     804.8821548822  n5 n3 n1 n4
 121119_0223 19-Nov-2012 02:23:10 02:25:58 02:29:43    4.916     733.0712468193  n5 n4 n2 n1
 121120_1238 20-Nov-2012 12:38:01 12:39:31 12:41:58   91.408   38835.2700421941  n5 n1 n3 n0
 121120_1350 20-Nov-2012 13:50:30 13:50:58 13:51:58    9.349    1822.7191011236  n5 n4 n2 n3
 121120_1520 20-Nov-2012 15:20:05 15:23:59 15:36:20    1.689     235.9158974359  n0 n6 n1 n3
 121120_1936 20-Nov-2012 19:36:30 19:36:42 19:50:38    2.753     186.8372641509  n5 n1 n3 n4
 121120_2253 20-Nov-2012 22:53:51 22:57:12 23:18:55    4.160     383.4763805722  n5 n3 n1 n4
 121121_0656 21-Nov-2012 06:56:07 06:56:11 07:14:37   14.916     819.8513513514  n5 n1 n3 n4
 121121_0919 21-Nov-2012 09:19:34 09:19:42 09:20:56    1.284     211.8414634146  n5 n4 n2 n1
 121121_1512 21-Nov-2012 15:12:23 15:13:04 15:15:15    3.085     421.3720930233  n5 n4 n2 n3
 121121_1515 21-Nov-2012 15:15:56 15:16:21 15:17:51    1.485     309.0173913043  n5 n4 n2 n3
 121121_1518 21-Nov-2012 15:18:32 15:26:13 15:46:26   97.927   21640.0238948626  n5 n4 n2 n3
 121121_2113 21-Nov-2012 21:13:38 21:14:35 21:17:44   12.319     710.4918699187  n5 n3 n1 n4
 121121_2144 21-Nov-2012 21:44:25 21:44:36 21:45:00    3.842    1693.8823529412  n5 n4 n2 n3
 121121_2311 21-Nov-2012 23:11:47 23:11:58 23:12:24    4.597    2260.8648648649  n0 n6 n3 n1
 121123_1928 23-Nov-2012 19:28:58 19:29:39 19:30:46   33.535    9362.7289719626  n1 n3 n0 n5
 121123_1946 23-Nov-2012 19:46:36 19:47:05 19:47:50    1.776     354.6486486486  n0 n6 n3 n1
 121123_1955 23-Nov-2012 19:55:21 19:56:18 19:57:28    7.024     814.6771653543  n0 n3 n1 n6
 121123_2008 23-Nov-2012 20:08:03 20:08:23 20:09:16    2.686     417.3108108108  n1 n3 n0 n5
 121124_1336 24-Nov-2012 13:36:07 13:36:22 13:36:51    6.058    3415.1333333333  n5 n4 n2 n1
 121126_1141 26-Nov-2012 11:41:38 11:42:23 11:43:21    2.484     482.9019607843  n0 n1 n3 n6
 121126_2250 26-Nov-2012 22:50:59 22:51:15 22:53:27    1.766     322.5986394558  n5 n4 n2 n3
 121127_0213 27-Nov-2012 02:13:10 02:15:01 02:19:27   12.031     779.7241379310  n5 n4 n2 n1
 121127_0456 27-Nov-2012 04:56:48 04:57:33 04:59:36    1.872     359.0714285714  n5 n4 n2 n3
 121127_1129 27-Nov-2012 11:29:04 11:30:43 11:32:50    1.822     329.7155555556  n5 n4 n2 n3
 121127_1327 27-Nov-2012 13:27:35 13:28:33 13:30:48    3.408     400.4455958549  n5 n1 n3 n0
 121127_1436 27-Nov-2012 14:36:28 14:36:44 14:38:11    1.656     360.1568627451  n5 n4 n2 n3
 121127_1554 27-Nov-2012 15:54:46 15:56:49 16:05:59  106.674   22850.9657738095  n0 n1 n3 n6
 121127_1815 27-Nov-2012 18:15:47 18:16:41 18:17:26    1.602     258.3265306122  n5 n4 n2 n1
 121127_2107 27-Nov-2012 21:07:47 21:08:16 21:09:13    1.619     293.1046511628  n5 n4 n2 n3
 121128_0253 28-Nov-2012 02:53:36 02:54:42 02:56:36    6.818     593.7722222222  n5 n4 n1 n3
 121128_1134 28-Nov-2012 11:34:15 11:34:43 11:37:15    2.593     295.6277777778  n1 n3 n0 n5
 121128_1220 28-Nov-2012 12:20:48 12:22:10 12:30:22    5.789     474.3455497382  n5 n1 n3 n0
 121128_1740 28-Nov-2012 17:40:50 17:41:27 17:46:59    6.494     369.4552845528  n0 n6 n1 n3
 121128_1806 28-Nov-2012 18:06:48 18:06:56 18:08:14    2.014     315.0465116279  n5 n1 n3 n0
 121128_2024 28-Nov-2012 20:24:08 20:24:33 20:25:05    2.282     372.1929824561  n5 n4 n2 n3
 121129_0115 29-Nov-2012 01:15:23 01:15:39 01:16:04    1.419     285.0487804878  n5 n1 n3 n4
 121129_1116 29-Nov-2012 11:16:04 11:17:34 11:19:45    1.772     302.7692307692  n5 n4 n2 n3
 121129_1902 29-Nov-2012 19:02:03 19:06:29 19:08:52    4.255     476.9365853659  n0 n6 n3 n1
 121129_1911 29-Nov-2012 19:11:08 19:11:49 19:14:28    1.077     203.8407960199  n0 n1 n6 n3
 121129_2039 29-Nov-2012 20:39:23 20:39:39 20:41:38    1.785     308.4814814815  n5 n4 n2 n3
 121129_2149 29-Nov-2012 21:49:26 21:49:38 21:50:11    1.957     280.3555555556  n5 n4 n2 n1
 121129_2358 29-Nov-2012 23:58:36 23:59:09 23:59:50    1.629     346.4594594595  n5 n4 n2 n3
 121130_0003 30-Nov-2012 00:03:18 00:03:47 00:07:57    1.734     293.0967741935  n5 n4 n2 n3
 121130_0013 30-Nov-2012 00:13:53 00:15:19 00:16:37    2.134     369.9146341463  n5 n4 n2 n3
 121130_0112 30-Nov-2012 01:12:30 01:13:56 01:16:28    7.012    2182.3445378151  n1 n3 n0 n5
 121130_1659 30-Nov-2012 16:59:41 17:01:07 17:31:17   10.315     535.8459915612  n5 n4 n2 n1
 121201_1025  1-Dec-2012 10:25:03 10:25:43 10:29:00    1.500     212.8319327731  n5 n1 n3 n4
 121207_2117  7-Dec-2012 21:17:11 21:17:44 21:25:35    2.544     316.7380952381  n0 n1 n3 n6
 121208_1018  8-Dec-2012 10:18:28 10:18:52 10:20:10    5.071     538.9509803922  n5 n1 n3 n0
 121209_1744  9-Dec-2012 17:44:25 17:44:53 17:49:07    3.338     395.1448763251  n1 n3 n0 n5
 121212_0727 12-Dec-2012 07:27:34 07:27:38 07:30:02    1.933     198.4489795918  n5 n4 n2 n1
 121216_2329 16-Dec-2012 23:29:27 23:29:43 23:30:28    1.360     320.7213114754  n3 n1 n5 n0
 121222_1731 22-Dec-2012 17:31:27 17:32:00 17:33:05    4.215     440.7857142857  n5 n1 n3 n0
 121222_2045 22-Dec-2012 20:45:24 20:47:48 20:48:16    1.552     266.8837209302  n5 n1 n3 n0
 121222_2217 22-Dec-2012 22:17:54 22:18:27 22:22:04    5.825     545.2280000000  n5 n3 n1 n4
 121223_0018 23-Dec-2012 00:18:46 00:19:19 00:20:04    2.522     395.8589743590  n1 n3 n0 n5
 121224_1610 24-Dec-2012 16:10:18 16:10:40 16:16:37    8.175    1658.6957671958  n5 n3 n1 n0
 121224_2222 24-Dec-2012 22:22:28 22:22:32 22:26:50    2.848     423.4809160305  n5 n3 n1 n0
 121225_0502 25-Dec-2012 05:02:26 05:02:26 05:03:44    1.513     295.6794871795  n5 n4 n3 n1
 121225_0641 25-Dec-2012 06:41:09 06:41:09 06:43:16    1.950     280.4803149606  n5 n1 n3 n4
 121225_1301 25-Dec-2012 13:01:32 13:02:37 13:05:42   13.953    1018.9120000000  n5 n1 n3 n4
 121226_0451 26-Dec-2012 04:51:10 04:54:39 04:57:14   10.118    1670.7005494505  n5 n1 n3 n0
 121226_1123 26-Dec-2012 11:23:24 11:23:52 11:25:31    1.497     225.7716535433  n5 n1 n3 n4
 121226_1352 26-Dec-2012 13:52:22 13:52:31 13:52:59    1.619     266.3783783784  n5 n1 n3 n0
 121226_1706 26-Dec-2012 17:06:15 17:07:32 17:09:03    2.331     335.1666666667  n1 n3 n0 n5
 121226_2046 26-Dec-2012 20:46:59 20:47:57 20:48:54    2.392     364.5478260870  n5 n1 n3 n0
 121227_0222 27-Dec-2012 02:22:48 02:23:04 02:25:11    3.492     318.0839160839  n5 n4 n2 n3
 130104_1305  4-Jan-2013 13:05:40 13:06:09 13:07:02    1.766     355.9634146341  n5 n4 n2 n3
 130104_2347  4-Jan-2013 23:47:20 23:48:21 00:07:53    9.238    1039.5296025953  n5 n1 n3 n4
 130105_0443  5-Jan-2013 04:43:13 04:43:42 04:44:35    2.958     347.8902439024  n5 n4 n2 n3
 130105_0446  5-Jan-2013 04:46:38 04:47:11 04:51:49    2.433     382.0385852090  n5 n4 n2 n3
 130105_0809  5-Jan-2013 08:09:56 08:10:09 08:11:14    2.403     424.6153846154  n5 n4 n2 n3
 130105_0928  5-Jan-2013 09:28:48 09:30:33 09:49:33  343.765   36083.5919678715  n0 n1 n3 n6
 130106_0258  6-Jan-2013 02:58:46 03:00:32 03:08:28    2.128     304.9742268041  n5 n4 n2 n3
 130106_1124  6-Jan-2013 11:24:54 11:25:47 11:26:16    2.269     369.8536585366  n0 n1 n3 n6
 130106_1251  6-Jan-2013 12:51:28 12:52:54 12:54:44    3.412     388.5025380711  n5 n4 n2 n3
 130107_0637  7-Jan-2013 06:37:46 06:38:15 06:38:51    2.412     334.2878787879  n1 n3 n0 n5
 130107_2348  7-Jan-2013 23:48:14 23:52:03 23:57:10    1.408     288.5325884544  n5 n4 n2 n3
 130108_0120  8-Jan-2013 01:20:50 01:21:35 01:22:28    2.802     302.8775510204  n0 n6 n3 n1
 130108_1906  8-Jan-2013 19:06:33 19:09:33 19:17:28    4.171     466.5190839695  n5 n4 n2 n3
 130109_0930  9-Jan-2013 09:30:16 09:30:49 09:31:34    3.069     518.7435897436  n0 n1 n3 n6
 130109_0948  9-Jan-2013 09:48:05 09:48:54 09:49:06    1.049     163.3770491803  n5 n1 n3 n0
 130109_1118  9-Jan-2013 11:18:27 11:18:56 11:21:15    1.625     272.2559523810  n5 n4 n2 n1
 130110_0926 10-Jan-2013 09:26:37 09:27:26 09:30:14    2.353     324.3271889401  n5 n4 n2 n3
 130110_1603 10-Jan-2013 16:03:39 16:04:20 16:04:29    1.028     214.0816326531  n5 n4 n2 n1
 130110_1734 10-Jan-2013 17:34:07 17:36:51 17:40:07    7.159     803.8416666667  n5 n1 n3 n0
 130110_1947 10-Jan-2013 19:47:02 19:47:51 19:58:42    1.787     233.7157142857  n5 n4 n2 n1
 130110_2009 10-Jan-2013 20:09:33 20:10:47 20:14:04    2.907     319.6851851852  n0 n3 n1 n6
 130111_0050 11-Jan-2013 00:50:45 00:51:26 00:52:11    1.298     271.8488372093  n5 n4 n2 n3
 130111_0245 11-Jan-2013 02:45:10 02:47:30 02:54:07    5.801     576.0279329609  n0 n1 n6 n3
 130111_0533 11-Jan-2013 05:33:22 05:35:41 05:40:16   12.343     641.6932367150  n0 n1 n3 n5
 130111_0608 11-Jan-2013 06:08:52 06:11:55 06:18:55   51.120   11765.6252072968  n1 n3 n0 n5
 130111_0857 11-Jan-2013 08:57:51 09:08:22 09:18:39   46.913    7298.0881410256  n0 n6 n1 n3
 130111_1454 11-Jan-2013 14:54:20 15:03:41 15:22:56   18.421    1180.1520979021  n5 n1 n3 n0
 130111_1845 11-Jan-2013 18:45:09 18:45:38 18:47:14    4.472    2444.0800000000  n0 n1 n3 n6
 130111_1940 11-Jan-2013 19:40:10 19:42:16 20:14:31   31.439    2594.1368267831  n5 n1 n3 n0
 130112_0114 12-Jan-2013 01:14:10 01:15:19 01:18:40    4.326     473.2555555556  n0 n1 n3 n5
 130112_0212 12-Jan-2013 02:12:06 02:13:06 02:39:28   28.478    2417.1297198538  n5 n4 n2 n1
 130112_0421 12-Jan-2013 04:21:43 04:22:31 04:25:02   19.433    3874.4623115578  n0 n1 n3 n6
 130112_1706 12-Jan-2013 17:06:31 17:07:16 17:08:54    3.216     322.9370629371  n0 n1 n3 n6
 130112_2135 12-Jan-2013 21:35:19 21:36:45 21:44:54    8.797    1857.4695652174  n5 n4 n2 n3
 130113_0047 13-Jan-2013 00:47:59 00:49:41 00:53:09   65.803   19098.0290322581  n5 n4 n2 n3
 130113_0656 13-Jan-2013 06:56:01 06:58:11 07:00:33    5.840    1161.7757352941  n5 n4 n2 n3
 130113_0835 13-Jan-2013 08:35:33 08:36:39 08:41:21  145.141   29945.7765042980  n0 n1 n3 n6
 130113_1137 13-Jan-2013 11:37:11 11:37:35 11:39:34    2.263     281.8391608392  n5 n1 n3 n4
 130113_1150 13-Jan-2013 11:50:54 11:51:23 11:52:57    2.355     336.8861788618  n0 n1 n3 n6
 130113_1619 13-Jan-2013 16:19:15 16:19:44 16:20:41    2.056     293.4883720930  n5 n1 n3 n0
 130115_2252 15-Jan-2013 22:52:39 22:54:38 22:56:25    4.635     438.0266666667  n5 n3 n1 n4
 130118_0144 18-Jan-2013 01:44:37 01:45:21 01:45:45    1.709    1284.7205882353  n5 n3 n1 n4
 130118_0443 18-Jan-2013 04:43:22 04:43:32 04:46:44    2.486    1442.0247524752  n5 n4 n2 n1
 130118_0940 18-Jan-2013 09:40:08 09:42:32 09:44:53    4.795    1331.4859154930  n0 n1 n3 n6
 130118_1312 18-Jan-2013 13:12:05 13:13:03 13:15:26    2.732     346.3980099502  n1 n3 n0 n5
 130118_1744 18-Jan-2013 17:44:18 17:45:32 17:47:26    4.624     727.3723404255  n5 n3 n1 n4
 130131_0433 31-Jan-2013 04:33:18 04:33:22 04:34:15    1.494     214.1052631579  n5 n4 n2 n1
 130202_0509  2-Feb-2013 05:09:43 05:09:43 05:10:32    1.598     263.8163265306  n5 n4 n2 n3
 130203_0606  3-Feb-2013 06:06:54 06:09:20 06:19:21   57.104    9448.6439089692  n3 n0 n1 n5
 130204_2038  4-Feb-2013 20:38:08 20:39:26 20:44:13    5.904     494.2027397260  n5 n3 n1 n0
 130206_0031  6-Feb-2013 00:31:56 00:38:38 00:41:17    0.580     118.7557932264  n5 n4 n2 n1
 130212_1752 12-Feb-2013 17:52:26 17:53:28 17:57:37    1.658     248.9774919614  n1 n3 n0 n5
 130217_1529 17-Feb-2013 15:29:03 15:29:36 15:30:37    1.007     186.2446808511  n0 n1 n3 n6
 130217_1532 17-Feb-2013 15:32:48 15:34:02 15:36:05    1.884     238.0050761421  n0 n1 n3 n6
 130217_1536 17-Feb-2013 15:36:54 15:38:08 15:42:03    5.259    1479.5954692557  n0 n1 n3 n6
 130217_1546 17-Feb-2013 15:46:35 15:50:13 15:52:23  557.162   58961.8045977011  n5 n1 n3 n0
 130217_1959 17-Feb-2013 19:59:36 20:00:12 20:00:49    3.447     315.5810810811  n5 n3 n1 n4
 130217_2024 17-Feb-2013 20:24:22 20:24:54 20:25:47    5.010    1360.7500000000  n5 n3 n1 n4
 130218_0239 18-Feb-2013 02:39:41 02:40:22 02:41:35    3.198     445.5826086957  n5 n3 n1 n4
 130219_1031 19-Feb-2013 10:31:54 10:34:21 10:45:37    1.640     255.8626974484  n5 n3 n1 n4
 130220_1454 20-Feb-2013 14:54:16 14:55:29 14:57:32    5.301     563.6497461929  n5 n4 n2 n3
 130220_2153 20-Feb-2013 21:53:34 21:54:39 21:59:18    6.413     464.7325581395  n5 n4 n2 n3
 130221_0402 21-Feb-2013 04:02:22 04:03:40 04:10:46    1.463     227.8035714286  n5 n4 n2 n3
 130221_0503 21-Feb-2013 05:03:19 05:03:27 05:09:44    1.645     219.4493506494  n5 n4 n2 n3
 130223_1559 23-Feb-2013 15:59:02 16:01:42 16:14:16    9.042     750.6429353779  n5 n4 n1 n3
 130224_0029 24-Feb-2013 00:29:33 00:29:53 00:32:53    1.141     189.5621890547  n0 n1 n3 n6
 130224_1417 24-Feb-2013 14:17:10 14:18:40 14:40:23    2.656     336.2770997846  n5 n1 n3 n4
 130302_1844  2-Mar-2013 18:44:22 18:45:39 18:47:14    0.837     160.5639534884  n0 n1 n3 n6
 130314_0550 14-Mar-2013 05:50:46 05:51:51 05:55:41    3.765     417.1050847458  n3 n1 n0 n5
 130315_0615 15-Mar-2013 06:15:24 06:21:53 06:25:38    1.313     186.5602605863  n5 n4 n2 n1
 130315_0701 15-Mar-2013 07:01:37 07:12:04 07:55:57    1.577     224.7929447853  n5 n3 n1 n0
 130317_2125 17-Mar-2013 21:25:37 21:26:02 21:26:43    3.501     515.0606060606  n5 n1 n3 n4
 130318_0216 18-Mar-2013 02:16:23 02:16:52 02:17:49    2.747     353.1860465116  n0 n3 n1 n6
 130318_2302 18-Mar-2013 23:02:50 23:03:26 23:05:05    1.991     277.8370370370  n5 n1 n3 n4
 130319_0054 19-Mar-2013 00:54:55 00:57:47 01:03:31    3.204     306.3003875969  n5 n3 n1 n0
 130319_0104 19-Mar-2013 01:04:08 01:07:09 01:09:28    1.784     231.7460815047  n5 n3 n1 n4
 130319_1612 19-Mar-2013 16:12:04 16:13:21 16:19:55    1.442     143.1719745223  n5 n4 n2 n1
 130320_0042 20-Mar-2013 00:42:03 00:56:44 01:02:12    9.400     819.4312913907  n5 n4 n2 n1
 130320_1930 20-Mar-2013 19:30:52 19:31:50 19:32:19    4.328     782.7159090909  n5 n1 n3 n4
 130321_1813 21-Mar-2013 18:13:04 18:13:20 18:18:32    0.952     163.8841463415  n5 n4 n2 n1
 130321_1819 21-Mar-2013 18:19:33 18:21:10 18:22:18    6.470    1549.4573170732  n5 n4 n2 n1
 130321_2211 21-Mar-2013 22:11:53 22:13:19 22:45:41    2.379     631.1420818944  n5 n4 n2 n1
 130322_0827 22-Mar-2013 08:27:16 08:28:05 08:28:46    1.715     195.4666666667  n3 n1 n0 n5
 130403_0942  3-Apr-2013 09:42:10 09:43:28 09:45:27    1.100     171.5329949239  n5 n3 n1 n0
 130405_1737  5-Apr-2013 17:37:00 17:40:28 18:00:14   63.386   16475.0416068867  n0 n1 n3 n5
 130407_1558  7-Apr-2013 15:58:33 15:59:22 16:02:55    2.128     287.2709923664  n5 n3 n1 n4
 130408_1549  8-Apr-2013 15:49:55 15:50:01 15:50:14    1.080     800.1052631579  n1 n3 n0 n5
 130408_2346  8-Apr-2013 23:46:24 23:46:53 23:47:55    3.409     354.9333333333  n5 n3 n1 n4
 130409_0720  9-Apr-2013 07:20:39 07:21:57 07:24:12    1.047     162.0375586854  n1 n3 n0 n5
 130409_1952  9-Apr-2013 19:52:59 19:53:52 19:56:20    2.584     283.9004975124  n5 n4 n2 n3
 130410_1155 10-Apr-2013 11:55:52 11:56:17 11:56:45    2.861     250.5849056604  n1 n5 n3 n0
 130410_2333 10-Apr-2013 23:33:08 23:36:37 23:42:42    8.501     771.7085514834  n5 n3 n1 n4
 130411_0656 11-Apr-2013 06:56:44 07:09:45 07:46:41  205.369   37872.3444592790  n0 n1 n3 n5
 130411_1011 11-Apr-2013 10:11:38 10:12:32 10:14:47    7.046    2245.2698412698  n5 n1 n3 n0
 130411_1028 11-Apr-2013 10:28:37 10:30:20 10:48:21    8.140     665.8344594595  n0 n1 n3 n6
 130411_1053 11-Apr-2013 10:53:04 10:55:39 10:58:23    2.738     363.6645768025  n5 n1 n3 n4
 130411_2248 11-Apr-2013 22:48:14 22:55:12 23:11:18   14.938     974.2919075145  n5 n1 n3 n0
 130412_0405 12-Apr-2013 04:05:10 04:05:26 04:06:52    2.057     342.7352941176  n5 n3 n1 n0
 130412_0409 12-Apr-2013 04:09:03 04:10:33 04:15:00    1.540     247.5533707865  n5 n3 n1 n4
 130412_1842 12-Apr-2013 18:42:22 18:42:55 18:44:25    0.853     151.7073170732  n5 n1 n3 n4
 130412_1953 12-Apr-2013 19:53:30 19:54:40 19:57:20    2.442     327.4759825328  n5 n3 n1 n0
 130413_0332 13-Apr-2013 03:32:00 03:32:33 03:34:11   14.227     719.2671755725  n5 n1 n3 n0
 130413_1948 13-Apr-2013 19:48:46 19:48:50 19:52:35    2.485     328.8864628821  n0 n1 n3 n6
 130417_2050 17-Apr-2013 20:50:10 20:50:38 20:52:09    4.263     523.5714285714  n5 n3 n1 n0
 130420_0230 20-Apr-2013 02:30:32 02:31:04 02:31:33    2.096      86.7540983607  n5 n4 n2 n1
 130420_2210 20-Apr-2013 22:10:33 22:10:46 22:11:47    2.754     381.0945945946  n3 n5 n1 n0
 130421_0104 21-Apr-2013 01:04:47 01:06:54 01:16:03   12.692     715.3387573964  n3 n1 n5 n0
 130421_0258 21-Apr-2013 02:58:57 02:59:30 03:00:23    2.901     365.8488372093  n5 n1 n3 n0
 130421_0559 21-Apr-2013 05:59:04 05:59:33 06:02:20    5.513     508.1319796954  n1 n3 n5 n0
 130421_0732 21-Apr-2013 07:32:19 07:32:56 07:34:22    2.134     284.3170731707  n3 n1 n0 n5
 130421_0921 21-Apr-2013 09:21:57 09:22:34 09:26:03    1.569     188.8983739837  n5 n1 n3 n0
 130421_1418 21-Apr-2013 14:18:30 14:19:28 14:21:02    4.680     453.9605263158  n5 n3 n1 n4
 130421_1601 21-Apr-2013 16:01:10 16:02:40 16:02:55    4.633     497.2000000000  n5 n4 n2 n1
 130421_1835 21-Apr-2013 18:35:40 18:38:40 18:42:07   23.934    7149.6855670103  n5 n1 n3 n0
 130421_2024 21-Apr-2013 20:24:18 20:24:50 20:25:23    2.255     239.8181818182  n3 n1 n0 n5
 130422_0056 22-Apr-2013 00:56:25 00:57:01 00:58:48    7.261     581.0279720280  n5 n1 n3 n0
 130422_1023 22-Apr-2013 10:23:19 10:23:19 10:23:35    0.715     139.1875000000  n5 n1 n3 n0
 130422_1024 22-Apr-2013 10:24:25 10:28:18 10:32:18  338.139   45663.0464135021  n5 n1 n3 n0
 130423_0419 23-Apr-2013 04:19:52 04:20:25 04:21:06   10.570    2637.4594594595  n3 n1 n5 n0
 130423_1140 23-Apr-2013 11:40:51 11:41:18 11:41:31    4.412     776.6153846154  n5 n3 n1 n4
 130423_1320 23-Apr-2013 13:20:56 13:21:24 13:21:49    1.676     279.2830188679  n5 n4 n1 n3
 130423_1329 23-Apr-2013 13:29:40 13:30:51 13:33:20   32.062    4857.4636363636  n3 n1 n5 n0
 130423_1408 23-Apr-2013 14:08:37 14:11:33 14:11:37    6.975     515.0388888889  n5 n4 n2 n3
 130423_1458 23-Apr-2013 14:58:51 14:59:16 14:59:53    1.031     152.7049180328  n5 n1 n3 n0
 130423_1505 23-Apr-2013 15:05:52 15:06:49 15:08:14   11.835    3725.0140845070  n5 n1 n3 n0
 130423_1515 23-Apr-2013 15:15:55 15:17:07 15:18:43   24.899    9426.7023809524  n5 n1 n3 n0
 130423_1818 23-Apr-2013 18:18:01 18:26:13 18:30:11    1.589     201.7338820302  n5 n1 n3 n0
 130423_1831 23-Apr-2013 18:31:24 18:32:46 18:34:04    1.474     243.7687500000  n5 n1 n3 n0
 130423_1934 23-Apr-2013 19:34:28 19:34:56 19:35:45    2.492     318.0000000000  n5 n4 n2 n1
 130423_2311 23-Apr-2013 23:11:43 23:12:44 23:15:28    3.899     420.6977777778  n0 n3 n1 n5
