Fermi GBM Flare List  (generated 29-May-2025 05:00)
                                                                                                    
Total # flares: 1232   Time range: 14-Nov-2014 00:00:00.000 - 01-Jun-2017 00:00:00.000
                                                                                                    
   Flare         Start time         Peak     End       Peak        Avg. Count      Sunward
                                                       c/ms           Rate        Detectors

 150507_0956  7-May-2015 09:56:46 09:58:58 10:17:57   23.000    1308.8143194335  n5 n3 n1 n4
 150507_1820  7-May-2015 18:20:11 18:20:23 18:20:30    4.970    1720.9473684211  n5 n1 n3 n0
 150507_1947  7-May-2015 19:47:54 19:53:43 20:02:41   29.353    4558.5011286682  n0 n3 n1 n6
 150507_2312  7-May-2015 23:12:28 23:12:28 23:15:03    2.956     244.5256410256  n0 n3 n1 n5
 150508_0405  8-May-2015 04:05:15 04:06:18 04:11:40   51.613    7294.7694300518  n5 n4 n2 n1
 150508_0940  8-May-2015 09:40:24 09:40:28 09:41:13    3.334     246.8775510204  n5 n3 n1 n4
 150508_2134  8-May-2015 21:34:28 21:34:37 21:34:49    7.358    1494.5500000000  n5 n3 n1 n0
 150509_0133  9-May-2015 01:33:20 01:33:24 01:34:38    0.285      41.2820512821  n5 n3 n1 n4
 150509_0146  9-May-2015 01:46:39 01:56:45 02:12:31    0.919     134.8305412371  n5 n1 n3 n4
 150509_0802  9-May-2015 08:02:25 08:04:36 08:10:24    2.649     375.1085594990  n5 n4 n2 n1
 150510_1247 10-May-2015 12:47:05 12:48:35 12:52:29    2.155     362.1728395062  n5 n4 n2 n1
 150511_0007 11-May-2015 00:07:29 00:07:45 00:08:10    1.492     232.3902439024  n0 n3 n6 n1
 150512_0429 12-May-2015 04:29:48 04:31:06 04:33:00    2.234     277.1865284974  n0 n3 n1 n6
 150512_1043 12-May-2015 10:43:12 10:43:53 10:45:27    1.581     188.5703703704  n5 n3 n1 n0
 150513_0412 13-May-2015 04:12:22 04:13:24 04:14:54    2.263     250.7500000000  n5 n4 n2 n1
 150513_0439 13-May-2015 04:39:08 04:40:09 04:41:19    0.943     163.5190839695  n5 n4 n2 n1
 150513_0942 13-May-2015 09:42:35 09:43:33 09:46:58   11.156    3437.5019011407  n5 n3 n1 n0
 150513_1105 13-May-2015 11:05:51 11:09:53 11:12:57    4.338     401.1619718310  n5 n4 n2 n1
 150513_1819 13-May-2015 18:19:30 18:24:33 18:33:33    1.850     234.4857819905  n5 n4 n2 n1
 150514_0728 14-May-2015 07:28:43 07:29:14 07:31:28   17.502    3422.4390243902  n0 n6 n1 n3
 150515_0524 15-May-2015 05:24:22 05:24:43 05:25:24    3.290     507.7704918033  n5 n3 n1 n4
 150515_2324 15-May-2015 23:24:48 23:25:21 23:30:04    2.936     315.0476190476  n5 n4 n2 n1
 150519_1157 19-May-2015 11:57:09 11:57:58 11:59:53    1.887     236.9512195122  n5 n3 n1 n0
 150523_1736 23-May-2015 17:36:33 17:36:54 17:37:31    1.288     123.5263157895  n5 n3 n1 n0
 150523_1738 23-May-2015 17:38:03 17:39:01 17:40:51   20.405    1185.3392857143  n5 n3 n1 n0
 150527_2129 27-May-2015 21:29:35 21:30:00 21:31:17    1.141     235.5000000000  n5 n4 n1 n3
 150606_2229  6-Jun-2015 22:29:04 22:29:04 22:35:20    2.007     260.6286472149  n5 n1 n3 n0
 150610_0132 10-Jun-2015 01:32:41 01:33:22 01:37:40    1.656     284.3645484950  n5 n3 n1 n0
 150610_0224 10-Jun-2015 02:24:41 02:24:57 02:28:06    1.126     137.6292682927  n5 n4 n2 n3
 150610_1233 10-Jun-2015 12:33:39 12:34:57 12:37:57    2.558     330.8372093023  n5 n1 n3 n0
 150610_2021 10-Jun-2015 20:21:17 20:22:02 20:22:47    3.848     612.0222222222  n3 n1 n5 n0
 150611_0233 11-Jun-2015 02:33:48 02:40:50 02:47:27   10.207     745.2417582418  n3 n1 n5 n0
 150611_0556 11-Jun-2015 05:56:10 05:57:49 05:59:27    1.488     263.0507614213  n3 n1 n5 n0
 150611_0840 11-Jun-2015 08:40:17 08:41:02 08:41:35    0.797      85.8846153846  n5 n4 n2 n1
 150611_0850 11-Jun-2015 08:50:40 08:54:10 09:01:23   63.702    8821.7838258165  n5 n3 n1 n0
 150611_1158 11-Jun-2015 11:58:07 11:59:41 12:03:34   14.417     811.1158536585  n5 n3 n1 n0
 150611_1343 11-Jun-2015 13:43:27 13:44:00 13:45:01    1.451     290.4255319149  n1 n3 n5 n0
 150611_1514 11-Jun-2015 15:14:23 15:17:52 15:23:40   17.663    1444.4075403950  n5 n3 n1 n0
 150611_1721 11-Jun-2015 17:21:13 17:22:07 17:23:49    1.250     161.1153846154  n5 n1 n3 n4
 150611_1724 11-Jun-2015 17:24:38 17:25:15 17:27:13   18.028    4253.9870967742  n5 n4 n2 n1
 150611_1851 11-Jun-2015 18:51:39 18:51:47 18:52:16    1.621     211.6486486486  n5 n3 n1 n0
 150611_2012 11-Jun-2015 20:12:11 20:16:58 20:17:55    4.351     276.0406976744  n1 n3 n5 n0
 150611_2022 11-Jun-2015 20:22:18 20:22:50 20:24:41    0.935     187.6923076923  n5 n1 n3 n0
 150612_0046 12-Jun-2015 00:46:37 00:47:10 00:51:12    3.567     497.1605839416  n5 n3 n1 n0
 150612_0204 12-Jun-2015 02:04:38 02:05:35 02:08:40    1.097     101.7603305785  n5 n4 n2 n3
 150612_0716 12-Jun-2015 07:16:24 07:17:17 07:23:10    1.734     276.9581280788  n3 n1 n0 n5
 150612_1153 12-Jun-2015 11:53:37 11:57:18 12:00:10    2.426     334.5928753181  n1 n3 n5 n0
 150612_1521 12-Jun-2015 15:21:50 15:23:28 15:27:25    2.333     357.1994047619  n5 n1 n3 n0
 150612_1532 12-Jun-2015 15:32:08 15:32:56 15:35:10   19.612    3560.2747252747  n5 n1 n3 n4
 150613_0017 13-Jun-2015 00:17:56 00:32:00 00:40:36   18.180     671.3500000000  n5 n1 n3 n0
 150613_0227 13-Jun-2015 02:27:36 02:36:57 02:41:23   15.958    1003.7436517533  n5 n3 n1 n0
 150613_0516 13-Jun-2015 05:16:59 05:18:13 05:22:35    1.320     175.3244047619  n5 n3 n1 n0
 150613_0532 13-Jun-2015 05:32:45 05:33:55 05:39:35    3.436     346.7731707317  n3 n1 n0 n5
 150613_0541 13-Jun-2015 05:41:46 05:45:03 05:46:49    0.925     175.8646864686  n5 n3 n1 n0
 150613_0651 13-Jun-2015 06:51:17 06:52:02 07:03:10    2.808     311.2005610098  n5 n1 n3 n0
 150613_0718 13-Jun-2015 07:18:11 07:24:30 07:37:06  144.210   20104.3538732394  n5 n1 n3 n4
 150613_1026 13-Jun-2015 10:26:05 10:27:10 10:30:47    4.071     466.7031802120  n5 n1 n3 n0
 150613_1313 13-Jun-2015 13:13:44 13:14:41 13:17:33    1.538     243.6026200873  n5 n1 n3 n0
 150613_1435 13-Jun-2015 14:35:02 14:36:41 14:38:52    5.521     396.5283842795  n5 n4 n2 n1
 150613_1441 13-Jun-2015 14:41:48 14:42:58 14:43:47    1.724     179.5378151261  n5 n3 n1 n4
 150613_1920 13-Jun-2015 19:20:54 19:20:58 19:21:47    0.591      88.4716981132  n5 n4 n2 n3
 150613_2114 13-Jun-2015 21:14:38 21:15:39 21:27:48   14.531     680.4728192162  n5 n3 n1 n0
 150613_2311 13-Jun-2015 23:11:31 23:12:57 23:16:34    6.022     529.4323432343  n5 n1 n3 n0
 150614_0037 14-Jun-2015 00:37:08 00:37:45 00:42:24    2.331     316.0095238095  n3 n1 n0 n5
 150614_0053 14-Jun-2015 00:53:27 00:55:44 01:04:47  203.494   62324.5478645066  n5 n3 n1 n4
 150614_0356 14-Jun-2015 03:56:48 04:06:05 04:15:47    3.364     413.4240561896  n5 n3 n1 n4
 150615_0829 15-Jun-2015 08:29:53 08:30:42 08:31:48    1.457     244.6869565217  n3 n1 n5 n0
 150615_1025 15-Jun-2015 10:25:32 10:26:17 10:26:25    1.340     233.8867924528  n5 n4 n2 n1
 150615_1441 15-Jun-2015 14:41:58 14:42:23 14:43:00    0.954     198.5081967213  n3 n1 n0 n5
 150615_2115 15-Jun-2015 21:15:59 21:16:31 21:18:38    1.588     256.4562500000  n5 n4 n2 n1
 150616_2024 16-Jun-2015 20:24:58 20:25:18 20:26:03    1.131     193.3939393939  n5 n4 n2 n3
 150616_2340 16-Jun-2015 23:40:48 23:58:45 00:04:37    0.646     120.4853146853  n3 n1 n0 n5
 150617_2220 17-Jun-2015 22:20:11 22:20:32 22:24:58    1.901     241.9860627178  n0 n3 n1 n5
 150617_2340 17-Jun-2015 23:40:24 23:40:33 23:41:21    9.244    4917.5263157895  n5 n1 n3 n4
 150618_0102 18-Jun-2015 01:02:01 01:10:29 01:46:48    4.045     311.2419054708  n5 n3 n1 n0
 150618_0240 18-Jun-2015 02:40:44 02:41:21 02:41:54    1.346     159.6000000000  n5 n4 n2 n1
 150618_0242 18-Jun-2015 02:42:55 02:44:26 02:46:45    2.325     213.2227074236  n5 n4 n2 n1
 150618_0436 18-Jun-2015 04:36:50 04:40:06 04:51:43    1.108     178.3482642777  n0 n3 n1 n5
 150618_0454 18-Jun-2015 04:54:31 04:54:59 04:56:21    1.268     163.5135135135  n5 n4 n2 n1
 150618_0549 18-Jun-2015 05:49:09 05:50:03 05:54:29    7.790     510.5768025078  n5 n4 n2 n1
 150618_0556 18-Jun-2015 05:56:20 05:57:42 05:59:44    0.859     147.0780487805  n5 n1 n3 n4
 150618_0605 18-Jun-2015 06:05:49 06:07:07 06:08:08    1.150     236.8489208633  n5 n1 n3 n0
 150618_1404 18-Jun-2015 14:04:40 14:05:25 14:07:32    3.746     367.5174418605  n0 n3 n1 n5
 150618_1540 18-Jun-2015 15:40:39 15:42:34 15:51:18    1.971     283.9107981221  n5 n1 n3 n0
 150618_1651 18-Jun-2015 16:51:47 17:18:29 17:28:31   57.568   16785.4167800454  n0 n3 n1 n5
 150618_1827 18-Jun-2015 18:27:05 19:02:46 19:06:11    2.499     271.2297527707  n5 n1 n3 n0
 150618_2143 18-Jun-2015 21:43:58 21:44:35 21:46:59    5.599     325.1555555556  n5 n4 n2 n1
 150618_2328 18-Jun-2015 23:28:06 23:28:31 23:30:26    9.518    2391.4642857143  n5 n3 n1 n0
 150618_2334 18-Jun-2015 23:34:04 23:35:12 23:38:20    2.095    1198.3593750000  n0 n3 n1 n5
 150618_2342 18-Jun-2015 23:42:57 23:43:42 23:46:17    1.429     231.9154228856  n0 n3 n1 n6
 150619_0112 19-Jun-2015 01:12:37 01:17:44 01:21:46    3.403     383.8233151184  n5 n1 n3 n0
 150619_0413 19-Jun-2015 04:13:33 04:14:11 04:16:16    1.885    1092.4907975460  n5 n1 n3 n4
 150619_0920 19-Jun-2015 09:20:46 09:23:37 09:35:53   92.384   14231.1455347299  n3 n5 n1 n0
 150619_1533 19-Jun-2015 15:33:25 15:34:06 15:36:09   13.865     771.2256097561  n0 n3 n1 n6
 150620_0240 20-Jun-2015 02:40:34 02:42:09 02:43:01   27.785    4962.0068493151  n5 n1 n3 n0
 150620_0738 20-Jun-2015 07:38:50 07:39:22 07:40:16    4.914     441.4767441860  n5 n3 n4 n1
 150621_0121 21-Jun-2015 01:21:50 01:25:15 01:25:51    7.981     918.5413223140  n5 n4 n2 n1
 150621_0201 21-Jun-2015 02:01:42 02:21:09 03:01:06   58.948    5941.6840628507  n0 n3 n1 n5
 150621_0348 21-Jun-2015 03:48:24 04:06:42 04:13:15    0.769     142.3346747150  n5 n1 n3 n0
 150621_1048 21-Jun-2015 10:48:26 10:49:15 10:49:40    1.638     242.4054054054  n5 n4 n2 n1
 150621_1332 21-Jun-2015 13:32:16 13:32:33 13:33:18    1.700     294.3442622951  n5 n1 n3 n4
 150621_1632 21-Jun-2015 16:32:56 16:35:07 16:37:30    0.855     162.8321167883  n5 n4 n1 n3
 150621_1810 21-Jun-2015 18:10:36 18:16:48 18:30:24   45.187    2417.5757575758  n0 n3 n1 n6
 150621_2240 21-Jun-2015 22:40:16 22:48:32 22:50:06    2.363      92.5593220339  n5 n4 n2 n1
 150622_0226 22-Jun-2015 02:26:41 02:29:16 02:31:07    2.372     283.8007518797  n5 n1 n3 n4
 150622_0231 22-Jun-2015 02:31:44 02:32:53 02:34:07    1.706     258.3986013986  n5 n4 n2 n1
 150622_0511 22-Jun-2015 05:11:13 05:15:16 05:44:39   17.305    2047.0947158524  n5 n4 n2 n1
 150622_1743 22-Jun-2015 17:43:34 17:59:25 18:18:39  458.242  231820.7087885986  n5 n4 n2 n1
 150622_1918 22-Jun-2015 19:18:49 19:23:23 19:59:26    1.938     193.8383258104  n5 n3 n1 n4
 150622_2106 22-Jun-2015 21:06:30 21:31:42 21:40:55   96.464   22283.4963680387  n5 n1 n3 n4
 150622_2309 22-Jun-2015 23:09:47 23:14:06 23:14:13    6.946    5160.0075471698  n5 n4 n2 n1
 150624_0451 24-Jun-2015 04:51:49 04:51:52 04:51:53    2.010    1374.2500000000  n3 n1 n5 n0
 150624_1001 24-Jun-2015 10:01:00 10:01:08 10:02:06    2.585     421.7272727273  n5 n1 n3 n4
 150625_0804 25-Jun-2015 08:04:28 08:15:36 08:40:49  620.639  157336.4256880734  n5 n4 n1 n3
 150625_0914 25-Jun-2015 09:14:42 09:23:23 10:11:58    5.768    1268.5817811409  n5 n3 n1 n4
 150625_1100 25-Jun-2015 11:00:02 11:20:06 11:27:32    0.751     124.1150817686  n5 n1 n3 n4
 150625_2105 25-Jun-2015 21:05:37 21:05:49 21:06:27    4.503    3100.5400000000  n5 n4 n2 n1
 150626_0603 26-Jun-2015 06:03:22 06:03:51 06:04:28    3.311     457.0303030303  n5 n4 n2 n1
 150626_0605 26-Jun-2015 06:05:41 06:06:09 06:06:41    3.260    1421.4333333333  n5 n4 n2 n1
 150626_0641 26-Jun-2015 06:41:19 06:41:27 06:42:24    1.554     173.8484848485  n5 n4 n2 n1
 150628_0609 28-Jun-2015 06:09:52 06:10:12 06:12:11    1.801     317.6906474820  n5 n4 n2 n1
 150628_1509 28-Jun-2015 15:09:24 15:11:48 15:14:15   13.563    2477.1855670103  n5 n4 n2 n1
 150703_1249  3-Jul-2015 12:49:30 12:50:38 12:50:43   51.407   23520.0958904110  n5 n4 n2 n3
 150706_0748  6-Jul-2015 07:48:21 07:48:57 07:51:00    0.897     187.3312500000  n5 n4 n2 n1
 150706_0756  6-Jul-2015 07:56:28 07:57:01 07:58:02    1.605     250.5212765957  n5 n4 n2 n1
 150706_1117  6-Jul-2015 11:17:04 11:18:18 11:18:59    0.741     143.2260869565  n5 n4 n2 n1
 150706_1529  6-Jul-2015 15:29:47 15:30:32 15:31:21    1.516     165.1170212766  n5 n3 n1 n0
 150706_1621  6-Jul-2015 16:21:12 16:22:01 16:23:23    1.284     131.1221374046  n5 n3 n1 n0
 150706_1658  6-Jul-2015 16:58:24 17:00:35 17:04:29    4.501     403.7835616438  n5 n4 n2 n3
 150706_2033  6-Jul-2015 20:33:18 20:39:39 20:51:03   56.184    3461.4244131455  n5 n4 n2 n1
 150707_0407  7-Jul-2015 04:07:18 04:08:16 04:09:37    1.727     223.9496402878  n5 n4 n2 n1
 150707_1729  7-Jul-2015 17:29:53 17:30:21 17:30:50    4.327    1157.7017543860  n0 n3 n1 n6
 150707_2308  7-Jul-2015 23:08:56 23:09:08 23:09:37    1.240     215.6585365854  n5 n4 n2 n1
 150724_0311 24-Jul-2015 03:11:22 03:11:59 03:12:52    2.344     387.9777777778  n5 n3 n1 n0
 150724_1438 24-Jul-2015 14:38:05 14:38:25 14:39:23    4.226     713.0641025641  n5 n1 n3 n4
 150724_1753 24-Jul-2015 17:53:19 17:54:03 17:55:02    2.722     657.8737864078  n5 n4 n2 n1
 150806_2141  6-Aug-2015 21:41:51 21:42:16 21:45:04    1.364     193.1709844560  n3 n1 n5 n0
 150807_0346  7-Aug-2015 03:46:21 03:53:39 04:00:25   12.798    1084.0734597156  n0 n3 n1 n6
 150807_1007  7-Aug-2015 10:07:50 10:08:27 10:09:40    2.941     466.4954954955  n0 n3 n1 n6
 150807_1700  7-Aug-2015 17:00:18 17:00:26 17:01:12    0.995     207.7547169811  n5 n3 n1 n4
 150807_1935  7-Aug-2015 19:35:45 19:37:28 19:47:42   26.303    1027.8075313808  n0 n3 n1 n6
 150807_2239  7-Aug-2015 22:39:14 22:40:28 22:45:44    6.390     559.4601542416  n3 n1 n0 n5
 150809_0743  9-Aug-2015 07:43:56 07:44:00 08:03:24    0.710     135.0865467009  n5 n3 n1 n4
 150814_0303 14-Aug-2015 03:03:10 03:03:55 03:04:56    1.420     224.4622641509  n5 n4 n2 n1
 150821_0231 21-Aug-2015 02:31:25 02:32:30 02:33:28    0.920      69.6341463415  n5 n1 n3 n4
 150821_0937 21-Aug-2015 09:37:30 09:42:25 09:51:41   10.340    1695.6082352941  n5 n4 n2 n1
 150821_1744 21-Aug-2015 17:44:54 17:45:23 17:45:48    2.320     244.7169811321  n5 n3 n1 n4
 150821_1957 21-Aug-2015 19:57:58 19:57:58 20:03:26    0.476      84.0914634146  n5 n4 n2 n1
 150821_2011 21-Aug-2015 20:11:17 20:26:43 20:36:36   16.298    1610.8486842105  n0 n3 n1 n6
 150821_2038 21-Aug-2015 20:38:47 20:38:55 20:44:23    2.071     189.0625000000  n0 n3 n1 n6
 150821_2147 21-Aug-2015 21:47:19 21:48:58 21:52:39    2.554     236.2225705329  n5 n4 n2 n1
 150822_0629 22-Aug-2015 06:29:45 06:30:38 06:30:42    2.616     330.1228070175  n5 n3 n1 n4
 150822_0907 22-Aug-2015 09:07:39 09:14:25 09:26:42    6.213     398.9203849519  n0 n3 n1 n6
 150822_1326 22-Aug-2015 13:26:31 13:27:16 13:37:39   24.453    1590.6601796407  n5 n3 n1 n4
 150822_1855 22-Aug-2015 18:55:55 18:56:48 18:57:17    1.002     125.7560975610  n3 n1 n0 n5
 150822_2005 22-Aug-2015 20:05:53 20:06:51 20:14:33    2.860     288.0865384615  n5 n4 n2 n1
 150822_2039 22-Aug-2015 20:39:04 20:40:38 20:43:26    2.326     285.9122137405  n5 n4 n2 n1
 150822_2123 22-Aug-2015 21:23:02 21:23:31 21:35:12  172.575   31394.1890410959  n5 n4 n2 n1
 150822_2324 22-Aug-2015 23:24:38 23:25:07 23:29:09    1.495     202.4037037037  n5 n1 n3 n4
 150823_0050 23-Aug-2015 00:50:27 00:51:12 00:53:23    1.094     177.1250000000  n0 n3 n1 n5
 150823_0710 23-Aug-2015 07:10:26 07:13:02 07:21:26   20.813     763.6752655539  n0 n3 n1 n5
 150823_0855 23-Aug-2015 08:55:53 08:57:07 09:02:55    4.617     438.3767772512  n5 n1 n3 n4
 150823_1502 23-Aug-2015 15:02:55 15:08:16 15:08:16   40.154   14795.4813664596  n5 n4 n2 n1
 150823_1858 23-Aug-2015 18:58:05 18:58:58 19:02:14    3.508     311.8280000000  n5 n4 n2 n1
 150824_0709 24-Aug-2015 07:09:16 07:11:11 07:15:25   53.784    3152.8102981030  n5 n1 n3 n4
 150824_0725 24-Aug-2015 07:25:35 07:32:44 07:41:07  552.119   76949.3705692803  n5 n4 n2 n1
 150824_1019 24-Aug-2015 10:19:12 10:19:29 10:20:01    2.725     314.1224489796  n5 n1 n3 n4
 150824_1202 24-Aug-2015 12:02:07 12:02:48 12:08:41    3.320     356.7251908397  n0 n3 n1 n6
 150824_1354 24-Aug-2015 13:54:30 13:54:59 13:57:38    1.186     164.1223404255  n5 n4 n2 n1
 150824_2242 24-Aug-2015 22:42:33 22:43:10 22:48:02   25.417    4491.2522796353  n5 n4 n2 n1
 150825_0237 25-Aug-2015 02:37:57 02:40:25 02:46:01    9.774     656.9772256729  n5 n4 n2 n1
 150825_1026 25-Aug-2015 10:26:45 10:27:19 10:27:45    5.595    1440.9166666667  n3 n1 n0 n5
 150825_1031 25-Aug-2015 10:31:50 10:34:39 10:36:57    3.950    1268.7882736156  n5 n3 n1 n0
 150825_1042 25-Aug-2015 10:42:52 10:43:33 10:44:14    1.412     228.6829268293  n5 n3 n1 n4
 150825_1157 25-Aug-2015 11:57:18 11:58:31 12:00:59   17.742    1215.4343891403  n5 n1 n3 n4
 150825_1803 25-Aug-2015 18:03:22 18:03:55 18:05:25    3.578     430.6666666667  n5 n1 n3 n4
 150825_1925 25-Aug-2015 19:25:29 19:26:39 19:28:54   23.982    1337.5707317073  n5 n3 n1 n0
 150826_1137 26-Aug-2015 11:37:35 11:37:50 11:37:57    3.330     714.7272727273  n0 n3 n1 n6
 150826_1419 26-Aug-2015 14:19:58 14:22:50 14:24:20    0.363      63.5496183206  n5 n4 n2 n1
 150826_1458 26-Aug-2015 14:58:55 15:05:37 15:15:47    7.679     203.6067193676  n5 n3 n1 n0
 150826_1922 26-Aug-2015 19:22:51 19:22:59 19:23:16    2.779    1484.8846153846  n5 n1 n3 n4
 150826_2357 26-Aug-2015 23:57:44 00:02:07 00:05:40    4.849     438.0063157895  n5 n3 n1 n0
 150827_0026 27-Aug-2015 00:26:33 00:26:56 00:27:36    5.382    1475.3333333333  n1 n3 n0 n5
 150827_0137 27-Aug-2015 01:37:29 01:37:58 01:38:39    1.876     275.0285714286  n5 n4 n2 n1
 150827_0328 27-Aug-2015 03:28:21 03:28:58 03:30:41    5.221     467.9352517986  n0 n3 n1 n6
 150827_0451 27-Aug-2015 04:51:04 04:59:20 05:09:02    3.657     798.6697588126  n5 n1 n3 n0
 150827_0517 27-Aug-2015 05:17:42 05:36:33 05:36:53   53.884    1000.4926151173  n5 n4 n2 n1
 150827_0946 27-Aug-2015 09:46:11 09:46:48 09:47:49    1.982     321.6020408163  n0 n3 n1 n5
 150827_1235 27-Aug-2015 12:35:27 12:36:33 12:37:01    8.597    6219.2765957447  n5 n4 n2 n1
 150827_2030 27-Aug-2015 20:30:27 20:30:52 20:32:05    8.656     815.5714285714  n5 n4 n2 n3
 150828_0251 28-Aug-2015 02:51:35 02:51:35 03:04:16   13.844     573.3569553806  n5 n4 n2 n3
 150828_0618 28-Aug-2015 06:18:49 06:19:51 06:33:30   10.520     950.0011350738  n5 n1 n3 n4
 150828_0815 28-Aug-2015 08:15:53 08:17:50 08:26:44   42.676    6480.1505376344  n3 n1 n0 n5
 150828_1124 28-Aug-2015 11:24:11 11:25:57 11:46:34   31.868    2763.8324646314  n3 n1 n0 n5
 150828_1249 28-Aug-2015 12:49:39 12:53:12 12:57:10    7.517     558.7583148559  n5 n1 n3 n0
 150828_1306 28-Aug-2015 13:06:14 13:10:55 13:22:05  124.045   38700.3911671924  n5 n1 n3 n4
 150828_1537 28-Aug-2015 15:37:31 15:38:08 15:38:45    3.115     390.2837837838  n5 n4 n2 n3
 150828_1548 28-Aug-2015 15:48:27 15:48:51 15:49:53    2.379     484.3604651163  n5 n1 n3 n4
 150828_1717 28-Aug-2015 17:17:39 17:18:04 17:18:40    3.773     313.0655737705  n5 n3 n1 n4
 150828_1735 28-Aug-2015 17:35:24 17:36:17 17:39:38   12.769     893.1574803150  n0 n3 n1 n5
 150828_1857 28-Aug-2015 18:57:52 19:03:01 19:13:48  614.204   54499.9079497908  n5 n1 n3 n0
 150828_1932 28-Aug-2015 19:32:55 19:34:54 19:35:47    3.900     196.5232558140  n5 n4 n2 n1
 150828_1936 28-Aug-2015 19:36:16 19:37:54 19:42:12   13.008     834.5084269663  n5 n4 n2 n1
 150828_2023 28-Aug-2015 20:23:18 20:23:46 20:26:02    1.099     195.7987804878  n5 n4 n2 n1
 150828_2106 28-Aug-2015 21:06:10 21:06:39 21:07:32    2.209     307.2682926829  n5 n3 n1 n0
 150828_2212 28-Aug-2015 22:12:04 22:12:37 22:13:34    4.148     422.6444444444  n5 n1 n3 n0
 150828_2341 28-Aug-2015 23:41:35 23:46:25 23:55:43   16.312    1050.9587264151  n5 n3 n1 n0
 150829_0303 29-Aug-2015 03:03:56 03:04:20 03:04:49    2.488     321.8113207547  n3 n1 n0 n5
 150829_2024 29-Aug-2015 20:24:04 20:30:00 20:39:50    1.524     218.8266384778  n5 n1 n3 n0
 150830_0244 30-Aug-2015 02:44:34 02:57:28 03:28:51   27.286    4355.0402709823  n5 n1 n3 n0
 150830_0408 30-Aug-2015 04:08:55 04:33:55 04:41:05    3.395     225.1228615863  n3 n1 n0 n5
 150911_2135 11-Sep-2015 21:35:03 21:35:12 21:36:34    1.094     216.3666666667  n5 n3 n1 n4
 150916_1241 16-Sep-2015 12:41:55 12:42:28 12:48:16    2.406     303.8293963255  n5 n3 n1 n0
 150916_1523 16-Sep-2015 15:23:38 15:25:00 15:36:44    3.238     303.7264631043  n5 n4 n2 n1
 150917_0124 17-Sep-2015 01:24:02 01:26:41 01:32:34    3.791     442.1054687500  n5 n3 n1 n0
 150917_0142 17-Sep-2015 01:42:19 01:42:50 01:43:05    5.042    1444.2826086957  n5 n4 n2 n3
 150917_0255 17-Sep-2015 02:55:17 03:02:56 03:09:08   36.184    5431.7918170878  n0 n1 n3 n5
 150917_0310 17-Sep-2015 03:10:18 03:13:22 03:18:09    4.867     463.4479830149  n5 n1 n3 n0
 150917_0608 17-Sep-2015 06:08:33 06:09:47 06:12:18    5.937     628.5288888889  n0 n1 n3 n5
 150917_0933 17-Sep-2015 09:33:05 09:38:12 09:45:33   57.975   10205.7860962567  n5 n1 n3 n0
 150917_0946 17-Sep-2015 09:46:51 09:47:10 09:47:23    0.551     254.6562500000  n5 n4 n2 n1
 150918_0108 18-Sep-2015 01:08:29 01:08:53 01:11:45    2.123     332.8629441624  n0 n1 n3 n5
 150919_2120 19-Sep-2015 21:20:27 21:21:00 21:22:54    1.032     177.7619047619  n5 n1 n3 n4
 150919_2132 19-Sep-2015 21:32:07 21:34:59 21:38:04    1.685     262.3314606742  n1 n3 n0 n5
 150919_2142 19-Sep-2015 21:42:01 21:43:19 21:46:03    1.053     194.0000000000  n1 n3 n0 n5
 150920_0507 20-Sep-2015 05:07:06 05:07:19 05:30:03   10.338     459.9389534884  n5 n4 n2 n1
 150920_1749 20-Sep-2015 17:49:25 17:56:10 18:23:45   25.658    3143.9509708738  n5 n1 n3 n4
 150921_0014 21-Sep-2015 00:14:40 00:17:44 00:22:35    2.940     264.6694736842  n5 n3 n1 n4
 150921_0159 21-Sep-2015 01:59:52 02:02:24 02:07:35   34.593    4929.3434125270  n5 n1 n3 n0
 150921_0357 21-Sep-2015 03:57:37 03:58:39 04:02:00    4.531     380.5000000000  n5 n3 n1 n0
 150921_0514 21-Sep-2015 05:14:35 05:17:17 05:26:30   60.873    6120.6587412587  n5 n1 n3 n0
 150923_0958 23-Sep-2015 09:58:30 09:59:07 10:02:48    1.473     235.3178294574  n3 n1 n5 n0
 150923_1136 23-Sep-2015 11:36:53 11:37:30 11:40:13    2.179     285.2089552239  n5 n1 n3 n0
 150923_1855 23-Sep-2015 18:55:39 18:56:05 18:59:52    3.642    1721.6403162055  n5 n4 n2 n1
 150923_1902 23-Sep-2015 19:02:34 19:04:06 19:05:03    1.092     680.2432432432  n5 n3 n1 n0
 150924_2344 24-Sep-2015 23:44:01 23:44:46 23:58:07    6.890    1240.2907801418  n3 n5 n1 n0
 150926_0125 26-Sep-2015 01:25:54 01:26:35 01:29:11    7.328     424.4873096447  n0 n3 n1 n5
 150927_0559 27-Sep-2015 05:59:17 05:59:58 06:02:34    4.007     433.2639593909  n0 n3 n1 n6
 150927_0754 27-Sep-2015 07:54:11 07:55:29 07:57:40    1.005     196.8373205742  n5 n4 n2 n1
 150927_1033 27-Sep-2015 10:33:03 10:37:54 10:58:10   95.421    4059.1652289317  n5 n1 n3 n0
 150927_1109 27-Sep-2015 11:09:18 11:09:34 11:11:33    0.873     156.2370370370  n5 n4 n2 n1
 150927_1226 27-Sep-2015 12:26:46 12:27:15 12:27:56    0.848     147.6285714286  n3 n1 n0 n5
